full_text,label
@lyndaibrahim Impor 90 harga 92 dioplos diedarkan dan dijual seharga RON 92. Negara rugi rakyat ditipu. Itu yang kami pahami. Ga usah ada pembenaran.,0
Pahami Kebutuhan Mesin Sebelum mencoba meningkatkan RON pastikan mesinmu memang membutuhkan RON 92. Jika mesin dirancang untuk RON 90 menggunakan RON lebih tinggi tidak selalu memberikan manfaat signifikan kecuali ada modifikasi tertentu (seperti kompresi lebih tinggi).,2
@Mdy_Asmara1701 Kerugian konsumen belum dihitung? Jika @pertamina bisa berikan kompensasi gak usah banyak² cukup turunkan harga pertamax jadi Rp. 6.000 - pada tgl 16 Maret 25 sd 15 April 25. Pasti Pas Ingat harganya Ron 92 saja yg turun kualitas harus Ron 95.,0
Untuk merubah RON 90 ke RON 92 pada dasarnya kamu ingin meningkatkan nilai oktan bahan bakar. RON (Research Octane Number) menunjukkan ketahanan bahan bakar terhadap ketukan (knocking) di mesin.,0
@FayaAtika @prabowo Bingung org kayak bahlil bisa jadi menteri? Blending.oplos....spek sama .. Emang pertamax ron 90 dan 92 itu spek nya sama ? Palalu sama kayak bulan.,0
@irwndfrry terus sekarang ngakunya pertamax yg beredar di masyarakat RON 92 lah yg dioplos itu dikemanain? diminum pejabat?,0
Kejaksaan juga jangan bikin bingung dong. Kadang bilang diubah JADI RON 92. Kadang bilang dicampur ama RON 92. Tahukan itu adalah 2 hal yg berbeda?,0
@bukan4non @KangManto123 Buktinya kemarin test dadakan netizen terbukti ron90 sama warna dengan ron 92,1
@tasaralesya Gue sejak 2021 sampai skrng pake RON 92 BP dan Shell mesin tetep sehat. Untungnya tdk pake Pertamax yg ternyata oplosan.,0
@kiran_basroni @prastow Persoalanya.kasih aaditif pewarna itu bukan oplos?terus apa nama nya mewarnai ? Ke 2. Beli ron90 jual harga ron 92 ..ini legal ? Dan tidak di kaish pwearna oplos ?ini bukan oplos?terus opo nama nya?,0
@cakradara20 @asumsico RON 92 itu katanya jika di market ga ada maka dioploslah dengan bahan2 tertentu sehingga standardnya jadi ron 92. ini kondisinya gini ga sih?,0
@lyndaibrahim Lah yang jadi masalah kan oplosan nya itu ron 90 dilabelin ron 92 koplok,0
RON 88 dioplos jadi RON 92? Berapa banyak mereka ambil untung? Betul-betul bangsat.,0
@wanpangian @dinoseram @KangManto123 Konpers semalam malah bkn cuma ron 90 tp jg ron 88 yg dioplos jd ron 92. Dan menanggapi klarifikasi pihak pertamina mengenai blending jaksa mengatakan silahkan sj tp kami punya fakta lain,0
Lebih parah. RON 88 disulap jadi RON 92,0
Komisi XII DPR RI bersama dengan Kementerian ESDM melakukan sidak ke SPBU Pertamina Jambore Cibubur Jakarta Timur pada hari ini (27/2). Tim sidak juga melakukan uji sampel terhadap bahan bakar RON 90 dan Pertamax RON 92 #BreakingNewsMetroTV #BreakingNews #DPRRI #DPR https://t.co/4C0dXKCPe8,0
@mhmmd_jati Dari twit mas tadi tentang perbandingan kualitas minyak mentah untuk Turbo semakin susah kalo pake yang low grade dan mungkin makin gak masuk economic valuenya... Hence yang dimainkan yang RON 92 karena deket dengan RON 88-90.,0
@Indahans_ @Richvestor @Adrianussatrio BP juga ada yang setara di BP 92 ada juga yang ultimate (Ron 95) kalo VIVO ada REVVO 92 yang setara Pertamax,0
@neVerAl0nely Mungkin ini strategi hilangkan barsng bukti kasus ron 90 di jual ron 92 ?,0
@RohendiMaulana @Boediantar4 Jika pertamina impor ron 90. Kemudian warnanya di rubah sama dgn pertamax ron 92. Itu gmna ceritanya,0
@tanyarlfes Tapi pernyataan ini ada betulnya guys. Minyak bumi kan harus diolah (diblending) buat jadi BBM. Sebenarnya sah sah saja blending RON90 ke 92. Tapi yg bermasalah disini mereka ngakunya beli RON 92 sejak awal padahal sampai sini masih RON90. Selain itu mereka blending di depo,0
Dua tersangka baru dalam kasus korupsi tata niaga minyak mentah Maya Kusmaya dan Edward Corne resmi ditahan di Rutan Salemba cabang Kejagung selama 20 hari. Kasus ini melibatkan impor BBM dengan spesifikasi RON 92 (Pertamax) tetapi yang diterima justru RON 90 (Pertalite) dan https://t.co/ah9pbWWEuu,0
Pertamina Bantah BBM Oplosan Kejagung: Penyidik Temukan Blending RON 90 dan RON 88 dengan RON 92 https://t.co/3p4k3ADK4q,0
88 ke 92 YA ALLAAAAHHH inimah beneran yg pertalite ron 86,0
Inilah Fakta Hukum Temuan Kejaksaan Agung tentang Pengoplosan Pertalite ke Pertamax (RON 90 ke RON 92) yg tidak bisa dibantah hanya dengan Omon2 Pertamina dan DPR RI. https://t.co/wVbGmYdWMM,0
Ini diaa yg dijelaskan kakak gue panjang x lebar dr sisi proses teknik nya bagaimana si minyak mentah bisa jd ron 90 dan ron 92,0
@malesbangunaja @lyndaibrahim Beli RON90 ngaku RON92. RON90 ini kemudian dioplos dikirim ke SPBU sebagai RON92. Tentu saja RON92 oplosan ini kualitasnya lebih rendah dari RON 92 asli.,0
@republikaonline Sebenarnya hebat RON 88 bisa diubah RON 92.,0
Inilah Fakta Hukum Temuan Kejaksaan Agung tentang Pengoplosan Pertalite ke Pertamax (RON 90 ke RON 92) yg tidak bisa dibantah hanya dengan Omon2 Pertamina dan DPR RI. https://t.co/uK9l57xMFh,0
Inilah Fakta Hukum Temuan Kejaksaan Agung tentang Pengoplosan Pertalite ke Pertamax (RON 90 ke RON 92) yg tidak bisa dibantah hanya dengan Omon2 Pertamina dan DPR RI. https://t.co/2lKhmDdGy8,0
Terpantau temen yang kerja di BUMN itu lg sibuk ngerepost konten-konten pembelaan bahwa RON 90 tidak dioplos ke RON 92 wkwkwkwkwkwkwk,0
Lucu juga ada temen yang sharing pendapat dia soal kasus pertamina.. Dia bilang dia masi percaya pertamax yg sekarang itu bener ron 92. Gpp sih..pilihan dia sih Untung gue dr dl pk nya si kuning.,0
Direktur Utama PT Pertamina (Persero) Simon Aloysius Mantiri memastikan produk-produk Pertamina memiliki kualitas yang baik dan sesuai dengan spesifikasi yang telah ditentukan Ditjen Migas Kementerian ESDM. Termasuk Pertamax produk BBM dengan Research Octane Number (RON) 92. https://t.co/43a0xrY939,0
@VIVAcoid Apakah kualitas pertalite ron 90 yang ditingkatkan menjadi pertamax ron 92 di depo pertamina sama dengan yang dilakukan di kilang minyak?,0
Nanya: kan pas impor dicatat sebagai RON 92. Nah barang yg datang kan beda lalu barang itu diperlakukan sbg RON 92 atau 90? Kl misal diperlakukan sbg RON 90 nyocokin sm dokumennya gimana? Kan terima barang dicocokin sm dokumen dong? Keputusan blend itu liat doc apa barang?,0
Maya memerintahkan Edward agar melakukan blending (oplos) dengan menggunakan RON 88 (Premium) dan RON 92 (Pertamax). Qohar menuturkan pengoplosan tersebut dilakukan di terminal PT Orbit Terminal Merak. https://t.co/i7FLmXwAIJ via @tribunnews,0
Tersangka MK memerintahkan dan atau memberikan persetujuan kepada tersangka EC untuk melakukan blending produk kilang jenis RON 88 atau Premium dengan RON 92 atau Pertamax kata Direktur Penyidikan Jampidsus Kejagung Abdul Qohar. https://t.co/mFq2enYuqg,0
Fakta 'pengoplosan' BBM RON 88 dengan RON 92 lalu dijual dengan merek dan harga Pertamax diungkap Kejagung saat mengumumkan dua tersangka baru kasus korupsi tata kelola ekspor-impor minyak mentah. https://t.co/tAYdxPyBn4,0
@msaid_didu Sudah terbukti..saat anggota menanyakan apakah secara teknis bisa merunah RON 90 ke 92 kepada barasumber ketua komisi langsung mengambil alih dan menyimpulkan tanpa menunggu penjelasan lengkap dr narasumber,0
@tanyarlfes Sama-sama ron 92 tapi lebih enak ngisi disini,0
pagi ini isi bensin RON 92 di tempat tetangga mulai terpantau ramai.......,0
Beli Ron 90 (setara Pertalite) dengan harga Ron 92 (Pertamax). Jadi dia markup. Ini dilakukan selama 5 tahun (2018-2023). Apakah ada blending apa enggak Kejagung bilang nemuin. Pertamina bilang nggak mungkin. So far gitu ya?,1
Terungkap Tersangka Ini Perintahkan Oplos RON 88-RON 92 Lalu Dijual dengan Harga Pertamax https://t.co/b6MbkEe67A,0
Udah benar Kejaksaan Agung harusnya bahlil juga di tangkap udah mengakui ada oplosan pertalite jadi pertamqx RON 90 jadi RON 92,0
@Puthutea Karena pertamaxnya asli tapi proses pembuatannya lebih mahal dari yg seharusnya. Pengadaan RON 92 tapi yg dateng RON 90 diblending dgn RON 100 kan jadi mahal. Kerugian negara di selisih harga itu.,0
Yang ku mengerti dari kasus patra ini. Jadi blending ini sebenernya bukan oplos emang wajar aja prosesnya. Pertanyaannya fraudnya ada di pengadaan beli RON 90 diharga RON 92. Terus yang nyampe ke kita yang mana? Semua ga mau disalahin berarti salah aku percaya pertamina,0
@mat_teleng @nasaktion2 @KangManto123 Pertamax ron 92. Itu yg turbo yg ron 95-98,0
@eleanorr234 Blending RON 90 jadi R0N 92 logika nya dimana,0
@tijabar Di Indonesia mah semuanya bisa terjadi Jangankan Ron 90 jadi Ron 92 wong aturan Wapres dalam sekejap bisa diubah dan jadilah Wapres Oplosan Jangan HERAN lah dengan kondisi INDONESIA,0
@ein_blauervogel Beli RON90 ngaku RON92. RON90 ini kemudian dioplos dikirim ke SPBU sebagai RON92. Tentu saja RON92 oplosan ini kualitasnya lebih rendah dari RON 92 asli.,1
Anggap aja berita ini bener. Buat kaum yang mobilnya mesti minum RON &gt;= 92 sik ogaaaahh bgt drpd rusak tuh mobil.,0
@nasaktion2 @KangManto123 Bukannya pertamax harusnya ron 96? Kok malah ron 92?,0
@haekalrast @lyndaibrahim Naaah ini sepemikiran. Logisnya jika cm invoicenya yang dimark up sbg Ron 92 berarti yang Ron 90 tetep dijual sbg Ron 92 dong.?? Berarti penipuan ini sudah sistematis meskipun secara teknis dibantah oleh para pekerjanya yang mengaku tidak melakukan oplos .,0
my stance on ️pertamax️ one lie will lead to another lie ‍️ yg dimanipulasi invoice impor (ron 90 sbg ron 92) selanjutnya manipulasi produk biar lulus spek sebagai ron 92 sebelum didistribusi. walaupun prosesnya legal blending or whatever it is called tapi kan,0
@republikaonline Bagaimana ceritanya RON 88 di-blending dg RON 92 terus menghasilkan RON 92? https://t.co/G13fclMoTn,0
Ambil hikmahnya nanti di neraka malaikat ngga perlu repot soalnya bahan bakarnya udah dibawa sendiri. Malaikat : mau dibakar RON 92 atau 90?,0
Beneran SPBU Pertamina jualan Pertalite tapi harga Pertamax.. Bajingan Bangsat!!! ==== Ice Princess Perempuan Premium Petronas 193 T Bahlil Ahok Ron 92 Arsenal Liverpool Georgina https://t.co/Dt017Ea8C0,1
@lyndaibrahim Napa masalah aditif yg diblow up wwwoiiyyyy jelaskan kenapa elu impor ron 90 lalu disini berubah jadi ron 92.. itu yg kau jelaskan goblok !,0
@kompascom Sama hal nya mobil untuk yg minimun isi ron 92 kalo misal turun ke ron 90 / 89 mobil tetep bisa jalan cuma getaran mesin kasar sama tarikan beda jauh jadi kendaraan kita udah pinter deteksi oktan yg masuk tinggal kita peka atau engga aja,0
@tijabar Masalah na nyaeta. Asalnya Pertamax itu dari Ron 90 atao bisa jadi Ron 88. Diblend aditif sama koruptor2 tsb. Dijual ke rakyat dah jadi Ron 92. Jadi Pertamax secara nilai ya Ron 92. Namun kandungannya sama tingkat destruktifnya sama Pertalite.,0
@malesbangunaja @lyndaibrahim Kalau import sbg ron 92 padahal hanya ron 90 kemudian pertamina jual ke masyarakat ron 90 atau 92? Kalau ron 92 berarti QC pertamina ngapain saja? Kalau ron 90 kenapa baru ditangkap pelakunya? Apakah pertamina mau rugi beli ron 92 jual ron 90? Sudah berjalan 5 th lho.,0
CMIIW Pertamax 1 ltr Ron 92 Premium 1ltr Ron 88 (katanya ga ada lagi) Pertalite 1ltr Ron 90 Mungkin ga sih blendingan Ron 92 + Ron 88 = Ron 180 bagi 2 jadi Ron 90 (pertalite) pertamina?,0
JAKET PRIA HIGH COLLAR. Bahan taslan waterproof. Furing polar jenis pc. Jahitan setiap sisi kuat dan rapi. 3 varian. Size M - XXL. Harga 220.000 DM / https://t.co/yrYhbribqU SPBU BUMN Pertamina Pertalit Pertamax RON 92 #IndonesiaGelap #KaburAjaDulu https://t.co/FigLipyiff,0
ternyata untuk jadi ron 92 itu ada yang pake bahan baku 92 ada yang ron high dan low diblend jadi satu. bisa 90 sama 95 jadilah 92. berarti kasus ini persoalan markup harga di invoice. i see,0
BBM fi oplos dari Ron 90 menjadi Ron 92 palsu akibatnya ketidakpercayaan masyarakat Presiden: lebih penting utk kepentingan rakyat https://t.co/dibg4iv6pS,0
@rofiq_ii @sbyfess gini nder comparenya untuk BP/Shell Pertamax / Pertalite: RON 90 Shell Super / BP 92: RON 92 Shell V-Power / BP Ultimate: RON 95 (kurang rekomen kalo sepeda motor biasa karena kompresinya beda),0
Pertamina jamin Pertamax yang dibeli masyarakat bukan oplosan. Dipastikan kualitas Pertamax sesuai dengan RON 92. #PertamaxOplosan #DanantaraBangunNegeri #indonesiaviral #ekonomibangsakuat #GrandeFratello #CorteDeLuz https://t.co/TKHHZYSRy3,0
JAKET TRACK PRIA SOFT POLYESTER. Bahan taslan waterproof. Furing polar jenis pc. Jahitan setiap sisi kuat dan rapi. 3 varian. Size M - XXL. Harga 220.000 DM / https://t.co/yrYhbribqU SPBU BUMN Pertamina Pertalit Pertamax RON 92 #IndonesiaGelap https://t.co/i7y7B2vbVq,0
@sbyfess shell super (RON 92) aja nder karena belum ada bensin merah yang paling murah bisa RON 92 selain Shell Super BP 92 Vivo Revo 92 AKR 92 dan Mobil 92. Matic rekomen pake RON 92 soalnya (fyi aja Pertalite dan Pertamax sendiri kan masih RON 90),0
@NenkMonica Percaya bacodnya orang goblok ini atau percaya dirut shell? Ron 90 dikasih tambahan senyawa itu untuk nambah value edit untuk shell tidak upgrade dari 90 ke 92,0
@asumsico Urusan kui blending/oplosan ben urusane tangki motorku udu Pertamima impor ron 90 diubah dadi 92 bahlil kw0nt0l,0
@V3g3L itu makanya RON 92 di SPBU swasta bener bener RON92 ... karena dioplos dari RON 90 gak Mungkin .. kalo pertamina dipaksa jadi RON 92 .. karena mereka percaya gak bakal ketahuan .. tinggal ganti warna aja kok ... terbukti dengan banyaknya kendaraan yang rusak .. audit menyeluruh..,0
Ron 88 Premium diblending dgn Ron 92 Pertamax menghasilkan Pertamax Ron 92 jd bukan diblending dgn Ron 90 Pertalite..spy lbh puas ngerampoknya https://t.co/jZqL6Bdf6Z,0
PEMIMPIN OPLOSAN. RON 90 diwarna jadi RON 92. Wiwi dioplos jadi Wowo https://t.co/QWlSSTu5IJ,0
@kegblgnunfaedh Tinggal nunggu konten creator yg nyoba buktiin sendiri beneran itu pertamax ron 92 ato 90.,0
JAKET CAGOULE PRIA. Bahan taslan jn waterproof. Furing billabong adem tidak panas dan nyaman dipakai. 7 varian. Size M - 3XL. Harga 190.000 DM/ https://t.co/yrYhbribqU SPBU BUMN Pertamina Pertalit Pertamax RON 92 #IndonesiaGelap https://t.co/oJb5XlUgnX,0
@lyndaibrahim Beli ron 88 tpi di invoice tertulis ron 92 nah brngnya bru dicampur/diolah mnjadi 92 bgitu kah kira-kira?,0
@KangManto123 OPLOS itu 2 BAHAN BEDA JENIS d CAMPUR.. Klo RON 90 d LABEL 92 itu PENIPUAN..,0
@eleanorr234 Gimana gimana?tak menyalahi aturan selama spek nya sesuai???brarti kalo pertama di isi pertalite oplosan dan spek nya tetep RON 92 GPP yak??terus kalo kendaraan nya banyak yang rusak si BAHLUL ini mau biayain ongkos kerusakan nya???,0
Menurut keterangan Kejaksaan Agung pengoplosan mentah RON 92 atau Pertamax dengan minyak yang kualitasnya lebih rendah dilakukan di terminal perusahaan milik anak pengusaha minyak M. Riza Chalid. #KorupsiPertamina https://t.co/rV41ETXYOG,0
JAKET CAGOULE KOMBINASI. Bahan taslan jn waterproof. Furing kaos hyget 30s adem tidak panas dan nyaman dipakai. 10 varian. Size M - XL. Harga 185.000 DM/ https://t.co/yrYhbribqU SPBU BUMN Pertamina Pertalit Pertamax RON 92 #IndonesiaGelap #KaburAjaDulu https://t.co/viSIC6Hv9u,0
@wanpangian @KangManto123 jadi mereka ini impor ron 90 apa 92 ? kalo beli ron 90 dan dicatat 92 karena blending tidak merubah ron bisa jadi memang ron 92 yang dijual ternyata ron 90 dong.,0
RON 90 utk mencapai RON 92 prosprod bahan bakarnya justru hrs dilakukan dgn pengoplosan/campuran/blending komponen yang memiliki angka oktan yg lebih tinggi bkn HANYA MENAMBAHKAN ADITIF yg tdk ada akan jd RON 92. Sudahlah ngaku dan minta maaf aja sm masyarakat. #Sulaya🇮🇩,0
Menteri Energi dan Sumber Daya Mineral (ESDM) Bahlil Lahadalia meminta masyarakat jangan panik menyusul adanya isu Pertamax (RON 92) oplosan. https://t.co/YDbencLg24,0
@e100ss Blendang blending ndasmu tah. Penjelasan teko direktur shell wingi masio mbok campur adiktif opo ae gak isok ngrubah teko ron 90 nang 92... ancene cangkem elek,0
@akbarfaizal68 Coba deh pake chatGPT atau AI Gemini atau AI apapun. Ketik tolong bantu jelaskan bagaimana proses pembuatan BBM RON 90 92 95 secara sederhana Kata blending atau pencampuran akan muncul di semua jawaban AI. Sepertinya yg dimaksud kejaksaan beda dg media.,1
@lyndaibrahim Menaikkan bensin ron 90 ke 92 butuh penambahan bahan2 aditif yang syaratnya memiliki rantai karbon yg ada direntang yg sama dan punya Ron &gt;92 biasanya sih golongan aromatik (toluen dan Xylene) dan ini harganya mahal oi.,0
@rzrizaldy @zakkafm masalahnya negara yg punya ron 88 sedikit..dan ron 88 yg mereka punya pun setara ron 92 indonesia klo pengolahannya di indo jujur..,0
@e100ss Kerjanya cuman pembelaan saja itu @pertamina kang parkir juga bisa.. Bagaimana @YLKI_ID bisa di bantu ga konsumen Indonesia yang sudah menggunakan BBM pertamax Ron 92 itu.,0
@ferizandra Jadi Ron 90 Plus Aditive jadi Ron 92 KW gitu x ya,0
@kurai_dy @merapi_uncover Ron 90 diproses nnjadi 92 tdk efisien scra ilmu proses cracking ...satu2nya cara mudah murah ya pemberian warna spy mirip pertamax ..krn impor ron 90 itu tdk ada warnanya ...sampai di terminal baru diberi warna sbgaimana pertalite pertamax baru dijual ke msyarakat,0
@NenkMonica Mungkin maksudnya pertamax yg dioplos itu udah sesuai spesifikasi Ron 92 padahal beli pertamax itu bukan perkara Ron tapi kebersihan bahan bakar itu sendiri klo cuma nambah Ron banyak caranya lebih murah ketimbang beli pertamax.,0
TAS SELEMPANG FORCE. Bahan bagian atas cordura 1000 bagian bawah bimo waterproof kuat awet tahan lama. Panjang tali seempang 100 cm. Harga 140.000 DM/ https://t.co/yrYhbribqU SPBU BUMN Pertamina Pertalit Pertamax RON 92 #IndonesiaGelap https://t.co/6MH7BDnqLK,0
@tijabar Ron 90 tidak bisa diubah jadi Ron 92. Yg dipermasalahkan itu... Pertamax = Pertalite gak pake antri. Ron 91/92 itu standard oil base. Pertalite/Pertamax itu Brand Produk. Pertamina gak jual RON tapi jual PERTAMAX.,0
Iya gua jg tau kalo mendapat ron 92 itu hasil blending dari ron 78 dan produk kilang light naphtalene yang ron 100 (kalau di RU IV Cilacap pas gw magang disana) Tapi dengan rasio yang pas biar dapet ron 92 sat!! Bukan diblending buat makin turun ronnya anjg!! Tetep aja lu tu,1
@lyndaibrahim Pemahaman saya sebagai orang awam oplosan itu menambahkan octan booster seperti yang dijual di spbu. Jadi bbm Ron 90 + octan booster = ron 92. cmiiw.,0
@Daffalwafi @txtfrombrand Tergantung kak untuk monopoli ini sampai april 2025 isi minimal 26 liter yg ultimate dapet 1 stamp. Kita kumpulinnya 6 stamp klo ultimate klo ron 92 seingetku butuh 8 stamp,1
Persoalan kedua ini masih sangat mengambang karena menyangkut pengolahan lebih lanjut dari BBM hasil impor tadi dari Ron 90 menjadi Ron 92 oleh karenanya juga masih adu data dan adu mulut antara Kejaksaan dan Pertamina. Dari kasus tersebut jika ditinjau dari perspektif...,0
@asumsico Intinya kan tetep PERTAMINA menjual RON 90 sebagai pertamax kan? Oknum yg korupsi itu beli importnya nya RON 90 lho... Lu mau ngelindungi rekan sejawatmu??? Atau emang standar kualitas PERTAMINA adalah RON 92 yg sebetulnya adalah RON 90 yg sudah dioplos???,0
@forgudluck https://t.co/QRwFsI0zV6 Katanya baru dr transaksi ron 88 diblend sm ron 92 cuma blom dibuktiin https://t.co/ppkq9Vke3D,0
